status	attendeeId	mainBventId	pkey	tenantId	topOrgId	checkinCode	mainCheckinStatus	attendStatus	ticketId	orderId	orderNo	orderAttendeeId	orderPayWay	createdDate	orderStatus	fullName	gender	mobile	email	company	position	avatarFaceSyncStatus	idCardAuthStatus	dataSources	lastApprovalTime	attendMeetingsStatus	belongs	attendeeType	agenda	sku	attendeeOrganizations	latestUpdatedDate
6	88bf0000-978e-a23b-a2c2-08db34b1ab86	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FGVPJDJOE		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-a2d3-08db34b1ab86	2.30404E+18	88bf0000-978e-a23b-a2d5-08db34b1ab86	None	2023/4/4 10:09	Paid	°ålmbe		14141107362	14141107362@qq.com	lmbe¸«	lmbe	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	9f730000-9b5f-c6d0-a016-08db34b3fb0c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CE6VJDRGW		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	9f730000-9b5f-c6d0-a05e-08db34b3fb0c	2.30404E+18	9f730000-9b5f-c6d0-a061-08db34b3fb0c	None	2023/4/4 10:26	Paid	ç±»åabdhfi		14238694068	14238694068@qq.com	abdhfi¸«	abdhfi	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-a2ad-08db34b1ab86	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FFNOJDJQY		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-a2bc-08db34b1ab86	2.30404E+18	88bf0000-978e-a23b-a2be-08db34b1ab86	None	2023/4/4 10:09	Paid	°åiecm		14135298373	14135298373@qq.com	iecm¸«	iecm	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	9f730000-9b5f-c6d0-a0b3-08db34b3fb0c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CEQKJDRGX		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	9f730000-9b5f-c6d0-a0f1-08db34b3fb0c	2.30404E+18	9f730000-9b5f-c6d0-a0f4-08db34b3fb0c	None	2023/4/4 10:26	Paid	ç±»åhalhfi		14277587287	14277587287@qq.com	halhfi¸«	halhfi	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-a2da-08db34b1ab86	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FGVPJDJOU		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-a2f7-08db34b1ab86	2.30404E+18	88bf0000-978e-a23b-a2f9-08db34b1ab86	None	2023/4/4 10:09	Paid	°ånkhk		14129896400	14129896400@qq.com	nkhk¸«	nkhk	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	88bf0000-978e-a23b-a2fd-08db34b1ab86	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FHL5JDJON		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-a30c-08db34b1ab86	2.30404E+18	88bf0000-978e-a23b-a30f-08db34b1ab86	None	2023/4/4 10:09	Paid	°åfkdb		14193556026	14193556026@qq.com	fkdb¸«	fkdb	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	9f730000-9b5f-c6d0-70bf-08db34b3fbd6	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CFK7JDRKN		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	9f730000-9b5f-c6d0-70d4-08db34b3fbd6	2.30404E+18	9f730000-9b5f-c6d0-70d6-08db34b3fbd6	None	2023/4/4 10:26	Paid	ç±»åakkfff		14292306618	14292306618@qq.com	akkfff¸«	akkfff	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7b55-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FHL4JDJOH		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7b73-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7b75-08db34b1af8c	None	2023/4/4 10:09	Paid	°åfief		14143557757	14143557757@qq.com	fief¸«	fief	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	88bf0000-978e-a23b-7474-08db34b3f595	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CG8QJDRBW		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	88bf0000-978e-a23b-748f-08db34b3f595	2.30404E+18	88bf0000-978e-a23b-7492-08db34b3f595	None	2023/4/4 10:26	Paid	ç±»åfjalfb		14230407417	14230407417@qq.com	fjalfb¸«	fjalfb	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7b7a-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FIECJDJLN		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7b89-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7b8b-08db34b1af8c	None	2023/4/4 10:09	Paid	°åbiac		14127944445	14127944445@qq.com	biac¸«	biac	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	88bf0000-978e-a23b-749f-08db34b3f595	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CH26JDRBY		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	88bf0000-978e-a23b-74bd-08db34b3f595	2.30404E+18	88bf0000-978e-a23b-74c0-08db34b3f595	None	2023/4/4 10:26	Paid	ç±»ålcknhb		14293141386	14293141386@qq.com	lcknhb¸«	lcknhb	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7ba1-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FIEDJDJLJ		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7bb0-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7bb1-08db34b1af8c	None	2023/4/4 10:09	Paid	°åclel		14127592077	14127592077@qq.com	clel¸«	clel	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	88bf0000-978e-a23b-74ce-08db34b3f595	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CHSLJDRBH		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	88bf0000-978e-a23b-74eb-08db34b3f595	2.30404E+18	88bf0000-978e-a23b-74ee-08db34b3f595	None	2023/4/4 10:26	Paid	ç±»åejlbci		14290329900	14290329900@qq.com	ejlbci¸«	ejlbci	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7bb5-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FIE9JDJLL		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7bc5-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7bc7-08db34b1af8c	None	2023/4/4 10:09	Paid	°åigkj		14144985580	14144985580@qq.com	igkj¸«	igkj	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
6	88bf0000-978e-a23b-74fb-08db34b3f595	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CHT0JDRBS		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	88bf0000-978e-a23b-7519-08db34b3f595	2.30404E+18	88bf0000-978e-a23b-751c-08db34b3f595	None	2023/4/4 10:26	Paid	ç±»ålgchef		14244330050	14244330050@qq.com	lgchef¸«	lgchef	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7bcb-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FJ2RJDJHO		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7be4-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7be7-08db34b1af8c	None	2023/4/4 10:09	Paid	°åniki		14181288217	14181288217@qq.com	niki¸«	niki	None	NoneCertified	AdminAdd	2023/4/4 10:09	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:09
99	88bf0000-978e-a23b-7529-08db34b3f595	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CIJ3HEMZD		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	88bf0000-978e-a23b-7546-08db34b3f595	2.30404E+18	88bf0000-978e-a23b-754a-08db34b3f595	None	2023/4/4 10:26	Paid	ç±»åenncck		14258764848	14258764848@qq.com	enncck¸«	enncck	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7beb-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FJ32JDJHH		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7bfb-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7bfd-08db34b1af8c	None	2023/4/4 10:10	Paid	°åaeee		14152056943	14152056943@qq.com	aeee¸«	aeee	None	NoneCertified	AdminAdd	2023/4/4 10:10	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:10
6	9f730000-9b5f-c6d0-70fc-08db34b3fbd6	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CK0SHEMZL		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	9f730000-9b5f-c6d0-710f-08db34b3fbd6	2.30404E+18	9f730000-9b5f-c6d0-7111-08db34b3fbd6	None	2023/4/4 10:26	Paid	ç±»åffgfeb		14289412118	14289412118@qq.com	ffgfeb¸«	ffgfeb	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
6	88bf0000-978e-a23b-7c01-08db34b1af8c	07840000-6743-1eb8-90a8-08db34aec674	AP1GT50FJKCJDJNF		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00926E+11	UnSignedIn	UnAttended	356a0000-696f-7e25-feef-08db34af38ef	88bf0000-978e-a23b-7c10-08db34b1af8c	2.30404E+18	88bf0000-978e-a23b-7c12-08db34b1af8c	None	2023/4/4 10:10	Paid	°åjila		14139477384	14139477384@qq.com	jila¸«	jila	None	NoneCertified	AdminAdd	2023/4/4 10:10	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""è§ä¼"",""attendeeTypeId"":""07840000-6743-1eb8-7375-08db34af7536"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"				2023/4/4 10:10
6	9f730000-9b5f-c6d0-70df-08db34b3fbd6	07840000-6743-1eb8-90a8-08db34aec674	AP1GT51CJBUHEMZB		e5ae1676-b100-4e83-ad3f-a3455ca4cfe6	1.00927E+11	UnSignedIn	UnAttended	a4ca0000-90ac-6e5a-0648-08db34af4bd8	9f730000-9b5f-c6d0-70f1-08db34b3fbd6	2.30404E+18	9f730000-9b5f-c6d0-70f3-08db34b3fbd6	None	2023/4/4 10:26	Paid	ç±»ågblill		14252289814	14252289814@qq.com	gblill¸«	gblill	None	NoneCertified	AdminAdd	2023/4/4 10:26	None	"[{""purchaseIntention"":[],""checkinStatus"":1,""bventId"":""07840000-6743-1eb8-90a8-08db34aec674"",""topOrgId"":""e5ae1676-b100-4e83-ad3f-a3455ca4cfe6"",""attendStatus"":""UnAttended"",""purchaseIntentionCates"":[],""supplyDemandOrdersCates"":[],""auditStatus"":6,""intentionOrderCates"":[],""payStatus"":6,""status"":6}]"	"[{""attendeeTypeName"":""æµè¯è§ä¼ç±»å11"",""attendeeTypeId"":""07840000-6743-1eb8-6887-08db34af7776"",""rolesType"":1,""regPathId"":""07840000-6743-1eb8-7377-08db34af7536""}]"	"[{""agendaId"":""d5880000-d1cc-6eea-9bef-08db34af7566"",""agendaTopic"":""¥ç222""},{""agendaId"":""4b4f0000-b179-de90-c509-08db34af7601"",""agendaTopic"":""¥ç333""}]"			2023/4/4 10:26
